image,id,choice,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11,class_12,class_13,city,height,width,r_mean,g_mean,b_mean,r_std,g_std,b_std,md5,label
3506.jpg,3506,"{""choices"": [""right"", ""dirty"", ""labeled"", ""damaged""]}",0,0,0,1,0,0,0,0,0,0,0,1,1,1,Тула,720,1280,0.4250258672045209,0.4613961184300111,0.5119320278458604,0.273318160000093,0.2773078757161548,0.2648193831144218,14082233aa275b46a9468760ed0af374,"[{""x"": 50, ""y"": 41.70616113744076, ""width"": 6.266666666666667, ""height"": 3.3175355450236967, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 17.066666666666666, ""y"": 39.099545242745606, ""width"": 1.3333333333333333, ""height"": 3.3175355450236967, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 720}]"
3507.jpg,3507,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Тула,720,1280,0.4130208120574619,0.44469784007352936,0.5214390148420479,0.2586384532254649,0.26145777185711633,0.25937154350916464,f496c54dad5e65f75f69082cd6f486d2,
3508.jpg,3508,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Тула,720,1280,0.3854836260893245,0.415104273046024,0.5641216852192266,0.23115884201072484,0.24833502666757426,0.2380022148314989,6d83e1025c593e72711c24f884d45232,
3509.jpg,3509,"{""choices"": [""back"", ""dirty"", ""labeled""]}",0,1,0,0,0,0,0,0,0,0,0,1,1,0,Тула,1280,720,0.4207383238017429,0.4601416462418302,0.5075033615876905,0.24057708141744616,0.2426037741441947,0.23866848095438906,ba57f9b0b72a607ab0af176aec379051,
3510.jpg,3510,"{""choices"": [""trunk"", ""dirty""]}",0,0,0,0,0,0,0,0,0,1,0,1,0,0,Тула,720,1280,0.2659044543164489,0.28794352107162297,0.3282622931985294,0.21584415642887286,0.22616464013145146,0.2556747712591356,1c24edd54eee8e106f229fae0342956d,
3511.jpg,3511,"{""choices"": [""interior"", ""dirty""]}",0,0,0,0,0,0,0,0,1,0,0,1,0,0,Тула,720,1280,0.3530684912854032,0.3772222392429196,0.4134408913739105,0.3101204030198396,0.3154270610762002,0.3218934740545497,1de69cc632b481ac3e2e6ad833143d0c,"[{""x"": 91.86666666666666, ""y"": 63.27014218009479, ""width"": 6.133333333333334, ""height"": 5.687203791469194, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 34.4, ""y"": 72.03791469194313, ""width"": 20.266666666666666, ""height"": 25.829383886255926, ""rotation"": 0, ""rectanglelabels"": [""dirt""], ""original_width"": 1280, ""original_height"": 720}, {""x"": 63.06666666666667, ""y"": 59.71563981042654, ""width"": 9.6, ""height"": 6.872037914691943, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 720}]"
3512.jpg,3512,panel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Тула,720,1280,0.16088645918436814,0.1480850268927015,0.11447796245234207,0.10615555866839108,0.09878367751433603,0.09336493904970818,e660c7742fe074c9b4cdcfe71693895c,"[{""x"": 40.93333333333333, ""y"": 28.19905213270142, ""width"": 14.666666666666666, ""height"": 14.691943127962086, ""rotation"": 0, ""rectanglelabels"": [""panel""], ""original_width"": 1280, ""original_height"": 720}]"
3513.jpg,3513,"{""choices"": [""trunk"", ""dirty""]}",0,0,0,0,0,0,0,0,0,1,0,1,0,0,Тула,958,1280,0.4059617123858938,0.3835593486481232,0.4048457743614147,0.2166358979111096,0.2277916130964157,0.2498490113703585,67f30b6af9a0ef42a02c4dd1ca42ce70,
3514.jpg,3514,"{""choices"": [""interior"", ""dirty""]}",0,0,0,0,0,0,0,0,1,0,0,1,0,0,Тула,958,1280,0.3819309401735643,0.4082650615047689,0.4115441272411887,0.24674523586826416,0.2559650378290986,0.25631560919570057,f916a7d8c137b1ff1b5795e56cdc0d45,"[{""x"": 42.4, ""y"": 88.59180035650624, ""width"": 11.6, ""height"": 11.408199643493761, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 958}, {""x"": 71.06666666666666, ""y"": 30.303030303030305, ""width"": 12.933333333333334, ""height"": 6.951871657754011, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 958}, {""x"": 63.2, ""y"": 13.368983957219251, ""width"": 7.866666666666666, ""height"": 9.269162210338681, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 958}, {""x"": 55.06666666666667, ""y"": 46.88057040998218, ""width"": 7.466666666666667, ""height"": 6.595365418894831, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 958}, {""x"": 28, ""y"": 83.06595365418895, ""width"": 14.133333333333333, ""height"": 16.577540106951872, ""rotation"": 0, ""rectanglelabels"": [""dirt""], ""original_width"": 1280, ""original_height"": 958}, {""x"": 24.266666666666666, ""y"": 57.39750445632799, ""width"": 26.266666666666673, ""height"": 33.8680926916221, ""rotation"": 0, ""rectanglelabels"": [""dirt""], ""original_width"": 1280, ""original_height"": 958}, {""x"": 14.533333333333333, ""y"": 77.89661319073083, ""width"": 7.2, ""height"": 22.103386809269164, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 958}]"
3515.jpg,3515,"{""choices"": [""back"", ""dirty""]}",0,1,0,0,0,0,0,0,0,0,0,1,0,0,Тула,1280,958,0.39649790592124107,0.4161904076609766,0.4358797113574029,0.286783221828432,0.2785751989972069,0.26924895901919,c72462c043c119d7e48c01b2ed3f5bfb,
3516.jpg,3516,"{""choices"": [""left"", ""dirty"", ""labeled""]}",0,0,1,0,0,0,0,0,0,0,0,1,1,0,Тула,958,1280,0.4307805848069916,0.4514344823263334,0.4900017333394737,0.2298473777302881,0.2254599755071911,0.22147774765827927,e2832f26beb72ab95ea325f2119de3e8,
3517.jpg,3517,panel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Тула,1280,958,0.3741737023619469,0.3881607125496335,0.38759807439416255,0.26366522486648186,0.26628190606121194,0.2674060686039214,56c2f8db28fba03c4c33a99ddfbcd97c,"[{""x"": 42.16216216216216, ""y"": 39.33265925176946, ""width"": 16.486486486486488, ""height"": 6.976744186046512, ""rotation"": 0, ""rectanglelabels"": [""panel""], ""original_width"": 958, ""original_height"": 1280}]"
3518.jpg,3518,"{""choices"": [""f_right"", ""dirty"", ""labeled""]}",0,0,0,0,0,1,0,0,0,0,0,1,1,0,Тула,958,1280,0.4450997789512464,0.4640449523363625,0.4891768460385201,0.26379984227674,0.2639845928094575,0.2550208023878747,acd6225814396774f24f8bba57c1e511,
3519.jpg,3519,"{""choices"": [""front"", ""dirty""]}",1,0,0,0,0,0,0,0,0,0,0,1,0,0,Тула,1280,958,0.4118094944788979,0.42706496697060864,0.4464119840916534,0.23677055527755475,0.2333781630084671,0.228482580062232,2b3d610735c57a4c77ea4068e7736b68,
3520.jpg,3520,"{""choices"": [""back"", ""dirty""]}",0,1,0,0,0,0,0,0,0,0,0,1,0,0,Тула,960,1280,0.4551639444189133,0.490324183644812,0.5147675206801471,0.2799815450952045,0.2711383916671927,0.2505425998738897,daef0bfc536064ffd04b48cf576f7119,
3521.jpg,3521,"{""choices"": [""trunk"", ""dirty""]}",0,0,0,0,0,0,0,0,0,1,0,1,0,0,Тула,960,1280,0.4940328393075982,0.5116746132046569,0.5270242800245101,0.3047968523948479,0.3110498481915404,0.3099787428155845,412a06aa1300ccda817fdab589cc7d39,
3522.jpg,3522,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Тула,960,1280,0.4722659154156453,0.5014700584660949,0.5191883872038399,0.2360269316069841,0.22450204425819167,0.20887202137093847,548fd4aa6f6847585a8acf0d9fd636f2,
3523.jpg,3523,"{""choices"": [""interior"", ""dirty""]}",0,0,0,0,0,0,0,0,1,0,0,1,0,0,Тула,960,1280,0.5559282035079659,0.5792668696384806,0.5961510512408085,0.23777186797927544,0.24988835377564456,0.2417386753319448,5d53ba20c874520dd24c4ac850ed0291,"[{""x"": 52.666666666666664, ""y"": 17.939609236234457, ""width"": 5.866666666666666, ""height"": 6.927175843694494, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 55.333333333333336, ""y"": 45.47069271758437, ""width"": 7.2, ""height"": 11.72291296625222, ""rotation"": 0, ""rectanglelabels"": [""dirt""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 17.466666666666665, ""y"": 53.10834813499112, ""width"": 30.133333333333333, ""height"": 45.11545293072823, ""rotation"": 0, ""rectanglelabels"": [""dirt""], ""original_width"": 1280, ""original_height"": 960}]"
3524.jpg,3524,panel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Тула,960,1280,0.37574453954758985,0.4001943135978349,0.4083875772314133,0.2570327966248648,0.2664527902582252,0.2564007462562312,5a48be81ea4c864269d70cc42c371d7b,"[{""x"": 50, ""y"": 39.253996447602134, ""width"": 15.466666666666667, ""height"": 11.545293072824157, ""rotation"": 0, ""rectanglelabels"": [""panel""], ""original_width"": 1280, ""original_height"": 960}]"
3525.jpg,3525,"{""choices"": [""f_left"", ""dirty"", ""labeled""]}",0,0,0,0,1,0,0,0,0,0,0,1,1,0,Тула,960,1280,0.4434541111366424,0.4954373468137255,0.5284989628012666,0.2534755081539887,0.2441126902130809,0.2396523572870181,d0d0d3566c46d0f2151dea639d681128,
3526.jpg,3526,front,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Тула,960,1280,0.437302383323121,0.4832825265522879,0.5167321218852126,0.25954328523779363,0.2407454361845787,0.2236257269472353,3404813f90e5f0cc1f35bbbd0fa77e18,
3527.jpg,3527,"{""choices"": [""f_right"", ""dirty"", ""labeled"", ""damaged""]}",0,0,0,0,0,1,0,0,0,0,0,1,1,1,Тула,960,1280,0.4590772473703023,0.5097050366370507,0.5485943691278596,0.29273335487866425,0.274109003250325,0.2549608120692317,529409985c686ea16281ae9e28954121,"[{""x"": 24.666666666666668, ""y"": 36.23446097441734, ""width"": 7.333333333333333, ""height"": 3.374777975133215, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
3528.jpg,3528,"{""choices"": [""b_left"", ""labeled"", ""damaged""]}",0,0,0,0,0,0,1,0,0,0,0,0,1,1,Тула,960,1280,0.4569161879595586,0.44794169028288394,0.4956886201746321,0.2239510576085713,0.21916210034013986,0.24144476304012386,c92161007ea9b593a9208e31912bc0fe,"[{""x"": 39.333333333333336, ""y"": 50.08880994671403, ""width"": 3.2, ""height"": 3.197158081705151, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 63.733333333333334, ""y"": 32.33051816726645, ""width"": 1.8689412434895833, ""height"": 5.857758919767296, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
3529.jpg,3529,"{""choices"": [""f_left"", ""labeled"", ""damaged""]}",0,0,0,0,1,0,0,0,0,0,0,0,1,1,Тула,960,1280,0.4620789962469365,0.4595413028492645,0.4803061619178923,0.2714858649607331,0.2630702286122767,0.27303482387813266,ba87d9d6c84af649148e808f4acf6fd5,"[{""x"": 54.93560791015625, ""y"": 49.02687322239622, ""width"": 2.9310587565104167, ""height"": 7.811497199738065, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 76.8, ""y"": 23.97868561278863, ""width"": 4.533333333333333, ""height"": 4.262877442273535, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 86.53333333333333, ""y"": 22.912966252220247, ""width"": 3.066666666666667, ""height"": 3.907637655417407, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 85.6, ""y"": 36.767317939609235, ""width"": 2, ""height"": 3.907637655417407, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 67.33333333333333, ""y"": 65.54174067495559, ""width"": 1.4666666666666666, ""height"": 1.7761989342806395, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 58.668941243489584, ""y"": 47.24687536131127, ""width"": 8.133333333333333, ""height"": 6.753380217932117, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
3530.jpg,3530,panel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Тула,720,1280,0.448561027709695,0.4532193584899236,0.458260216673475,0.17845298965716674,0.17779533666323408,0.1772681806610087,13edfb61ebd59a1a07b1629357391a3e,"[{""x"": 52, ""y"": 28.19905213270142, ""width"": 16.4, ""height"": 16.113744075829384, ""rotation"": 0, ""rectanglelabels"": [""panel""], ""original_width"": 1280, ""original_height"": 720}]"
3531.jpg,3531,"{""choices"": [""back"", ""labeled""]}",0,1,0,0,0,0,0,0,0,0,0,0,1,0,Тула,960,1280,0.3954693372140522,0.4047498085171568,0.42955240566278574,0.2074904561403592,0.2121811301920178,0.22046522797924176,65deb87d5406580bb602072fb59e48e8,
3532.jpg,3532,"{""choices"": [""b_right"", ""labeled"", ""damaged""]}",0,0,0,0,0,0,0,1,0,0,0,0,1,1,Тула,960,1280,0.2551674677032272,0.2612196244383172,0.30050773590686297,0.21374254479127106,0.2153599886200848,0.2277535303110373,3723c62ca451a17cc02c5072a68fe5da,"[{""x"": 27.468941243489585, ""y"": 25.044402258264725, ""width"": 9.597725423177083, ""height"": 3.911320738284006, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 68.53560791015624, ""y"": 35.16873075347979, ""width"": 8.66439208984375, ""height"": 4.4442401505985805, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
3533.jpg,3533,"{""choices"": [""f_right"", ""labeled"", ""damaged""]}",0,0,0,0,0,1,0,0,0,0,0,0,1,1,Тула,960,1280,0.4343629397722633,0.43400841567095577,0.4362394812091504,0.2558099745147012,0.2566024163368256,0.2667232273274389,4b1a450b0f6af3b5f695e559af592603,"[{""x"": 19.602274576822918, ""y"": 30.72824608820888, ""width"": 5.331058756510417, ""height"": 6.042792040528255, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 33.333333333333336, ""y"": 59.680284191829486, ""width"": 1.2, ""height"": 2.4866785079928952, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
3534.jpg,3534,front,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Тула,960,1280,0.4579049415339052,0.4541213682087419,0.4519158911611521,0.2470862366221618,0.24324405203723545,0.24233467968334602,245f13072523742f79a4f225fee82592,
3535.jpg,3535,front,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Тула,960,1280,0.4677188712724671,0.4571981496374592,0.4464010608149511,0.23564957329466604,0.2333702694683261,0.2330097377608755,9a4c989d1a1ba3318c778e92e005e0fe,
3536.jpg,3536,"{""choices"": [""f_left"", ""labeled"", ""damaged""]}",0,0,0,0,1,0,0,0,0,0,0,0,1,1,Тула,960,1280,0.4985092581954655,0.485217910666871,0.4817987260008173,0.2477407097141084,0.24769512260600465,0.2551942193447505,5a379bd8e847fbca188aa74a92560ff9,"[{""x"": 81.86666666666666, ""y"": 49.555947551337546, ""width"": 2, ""height"": 1.4209591474245116, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 76.66666666666667, ""y"": 38.898756660746, ""width"": 1.6, ""height"": 4.9733570159857905, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 55.733333333333334, ""y"": 61.98934280639432, ""width"": 2, ""height"": 2.4866785079928952, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
3537.jpg,3537,interior,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Тула,960,1280,0.4722147894965281,0.4660013148488562,0.4597707280177695,0.26437279821384274,0.2680675175046497,0.2742953864932558,c4fc8fc8bd7d6acc0854555ac63f87cd,"[{""x"": 11.466666666666667, ""y"": 83.65896980461812, ""width"": 11.466666666666667, ""height"": 15.808170515097691, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 55.86666666666667, ""y"": 25.22202486678508, ""width"": 5.2, ""height"": 6.571936056838366, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 63.2, ""y"": 40.14209591474245, ""width"": 9.866666666666667, ""height"": 2.3090586145648313, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 50, ""y"": 51.50976909413854, ""width"": 3.8666666666666667, ""height"": 3.374777975133215, ""rotation"": 0, ""rectanglelabels"": [""rubbish""], ""original_width"": 1280, ""original_height"": 960}]"
3538.jpg,3538,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Тула,960,1280,0.4406333933312911,0.4322342473447712,0.4132873646854576,0.2631264714778088,0.2670923530488567,0.2713644268423443,6730da71013dcb4f91aade519619fc87,
3539.jpg,3539,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Тула,960,1280,0.3637676419526145,0.3657501436121324,0.3488996151194852,0.3285778557338287,0.3275180030111026,0.3338894845562489,bf0cb5fc10ba0d043c85ee077dc2dfb4,
3540.jpg,3540,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Тула,960,1280,0.4507940155228758,0.4750306787428513,0.4825738900377858,0.20909291101814576,0.21888558840687047,0.208705938011918,0d3e8b07f291434eccc885513308925a,
3541.jpg,3541,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Тула,960,1280,0.4799484943065772,0.3915133495455474,0.34758335248161765,0.29049570963404153,0.2869717069480799,0.2760007461416944,64a7f535f47a4cb232c62152d8db4499,
3542.jpg,3542,panel,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Тула,720,1280,0.35177317367919386,0.35016673900462963,0.3277947303921569,0.1971650939425177,0.1853574033189423,0.1821541324865228,db525756831c1010416b2ac833482025,"[{""x"": 42.53333333333333, ""y"": 30.56872037914692, ""width"": 13.6, ""height"": 13.270142180094787, ""rotation"": 0, ""rectanglelabels"": [""panel""], ""original_width"": 1280, ""original_height"": 720}]"
3543.jpg,3543,"{""choices"": [""f_left"", ""labeled"", ""damaged""]}",0,0,0,0,1,0,0,0,0,0,0,0,1,1,Тула,1280,960,0.5557594911662581,0.523768835529003,0.4800565672232433,0.21767863391899595,0.2173087325503092,0.22043397160537406,16ae22cbebd5e85b89971d3f96d9c68d,"[{""x"": 74.5945945945946, ""y"": 49.59432048681541, ""width"": 2.8378378378378377, ""height"": 1.4198782961460445, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 960, ""original_height"": 1280}, {""x"": 72.29729729729729, ""y"": 50.50709939148073, ""width"": 0.9459459459459459, ""height"": 1.2170385395537526, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 960, ""original_height"": 1280}]"
3544.jpg,3544,"{""choices"": [""left"", ""labeled"", ""damaged""]}",0,0,1,0,0,0,0,0,0,0,0,0,1,1,Тула,1280,960,0.542432093801062,0.5094299683415032,0.4657076695261438,0.20900348913829728,0.20209796419306625,0.1953333712552359,aeffa365abdff06e3cd9e773c7d4c1dd,"[{""x"": 60.13513513513514, ""y"": 47.76876267748479, ""width"": 4.864864864864865, ""height"": 0.9127789046653144, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 960, ""original_height"": 1280}]"
3545.jpg,3545,"{""choices"": [""back"", ""labeled""]}",0,1,0,0,0,0,0,0,0,0,0,0,1,0,Тула,1280,960,0.5000238268484476,0.5211040645424838,0.5345843928717319,0.25252704586278385,0.24924476037951274,0.2341859483664276,90cadac2b60dacc1b5b0bb5b138ac30c,
3546.jpg,3546,"{""choices"": [""f_right"", ""labeled"", ""damaged""]}",0,0,0,0,0,1,0,0,0,0,0,0,1,1,Тула,1280,960,0.5583233411203019,0.5474235057955477,0.5184204133476304,0.23909886407788505,0.2289266632303979,0.2176956050056857,0c9b703535814fb0e44d38db4876817d,"[{""x"": 28.64864864864865, ""y"": 37.22109710511195, ""width"": 10.27027027027027, ""height"": 10.953346855983773, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 960, ""original_height"": 1280}, {""x"": 23.243243243243242, ""y"": 34.68559837728195, ""width"": 2.027027027027027, ""height"": 4.36105476673428, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 960, ""original_height"": 1280}]"
3547.jpg,3547,front,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Тула,1280,960,0.5198953578176062,0.5517865285437091,0.5592179968341507,0.2437761452861738,0.2414488066884409,0.2411451293170029,57821fa9b4fc4b9d5ff6155cd2955363,
3548.jpg,3548,"{""choices"": [""right"", ""labeled"", ""damaged""]}",0,0,0,1,0,0,0,0,0,0,0,0,1,1,Тула,960,1280,0.4775832088694851,0.4751426802491829,0.4906785290287992,0.31813748866340713,0.30645163277445464,0.300281441647832,78e192f5700704beb2ed07d04f34291b,"[{""x"": 23.6, ""y"": 41.3854351687389, ""width"": 20.4, ""height"": 17.05150976909414, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 4.266666666666667, ""y"": 37.47779751332149, ""width"": 2, ""height"": 3.197158081705151, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 7.733333333333333, ""y"": 39.07637655417407, ""width"": 3.3333333333333335, ""height"": 10.124333925399645, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 50.13333333333333, ""y"": 57.19360568383659, ""width"": 1.8666666666666667, ""height"": 2.3090586145648313, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 27.733333333333334, ""y"": 26.11012161883311, ""width"": 2.533333333333333, ""height"": 5.150976909413854, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 30.266666666666666, ""y"": 25.57726465364121, ""width"": 16.4, ""height"": 1.7761989342806395, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}, {""x"": 45.333333333333336, ""y"": 33.214920071047956, ""width"": 1.8666666666666667, ""height"": 4.9733570159857905, ""rotation"": 0, ""rectanglelabels"": [""damage""], ""original_width"": 1280, ""original_height"": 960}]"
